start	end	text
1619000	1621000	y esto es básicamente
1621000	1623000	mostrar no solamente el edificio
1623000	1625000	sino todos los andamios
1625000	1627000	que se movieron las personas
1627000	1629000	que lo construyeron
1629000	1631000	Bueno, digo
1631000	1633000	muchísimas gracias
1633000	1635000	excelente la presentación
1635000	1637000	y hay algunas preguntas
1637000	1639000	En primer lugar
1639000	1641000	Alejandro nos pregunta
1641000	1643000	¿Cuánto fue la cantidad
1643000	1645000	de variables que tuvo el dataset
1645000	1647000	previo al feature engineering?
1649000	1651000	¿Tenés una idea?
1651000	1653000	Sí, debemos haber tenido
1653000	1655000	en total terminamos con unas 400
1655000	1657000	y algo y debe haber unas 100 que son de feature
1657000	1659000	así que damos del orden de 300
1659000	1661000	300
1661000	1663000	Y en este relevamiento de campo
1663000	1665000	también pregunta Alejandro
1665000	1667000	¿Hubo alguna variable importante
1667000	1669000	que les haya destacado algo
1669000	1671000	que les haya sorprendido?
1671000	1673000	En el relevamiento de campo no
1673000	1675000	Sí, el relevamiento de campo
1675000	1677000	son lo que mandamos a relevar
1677000	1679000	Si nos sorprendieron algunas cosas
1679000	1681000	cuando apareció la importancia
1681000	1683000	de variables, lamentablemente
1683000	1685000	y justamente ese dato no está puesto
1685000	1687000	es parte del know-how
1687000	1689000	que quedó del proceso pero sí
1689000	1691000	¿Hubo algunas variables
1691000	1693000	que no hubiésemos dicho
1693000	1695000	que iban a estar y estuvieron?
1699000	1701000	¿Qué les decía?
1701000	1703000	¿Esta realmente es importante?
1703000	1705000	Sí, esa realmente es importante
1705000	1707000	Siempre pasa
1707000	1709000	Nunca la capacidad de asombres
1709000	1711000	es infinita
1715000	1717000	Si recordás
1717000	1719000	si nos puedes explicar algo del proceso
1719000	1721000	de hyperparametrización
1721000	1723000	¿Cómo lo trabajaron?
1725000	1727000	Originalmente
1727000	1729000	esto lo hicimos hace bastante
1729000	1731000	Empezamos
1731000	1733000	el primero lo hicimos con una búsqueda
1733000	1735000	por grid search
1735000	1737000	y después fuimos directamente ya más
1737000	1739000	modelos de métodos
1739000	1741000	No lo hicimos una vez esto
1741000	1743000	fuimos más a métodos
1743000	1745000	de random search
1745000	1747000	dentro del rango de parámetros
1747000	1749000	que teníamos
1749000	1751000	estimados para los hyperparámetros
1753000	1755000	Acá nos dice
1755000	1757000	también nos preguntan
1757000	1759000	el mantenimiento posterior
1759000	1761000	una vez que ya sacaron el modelo
1763000	1765000	luego de esto
1765000	1767000	el mantenimiento
1767000	1769000	el mantenimiento posterior
1769000	1771000	tiene dos procesos
1771000	1773000	uno de mantenimiento y uno de enrequisimiento
1775000	1777000	lo que hacemos es una vez por año
1777000	1779000	relevamos las estaciones nuevas
1779000	1781000	o sea
1781000	1783000	el conjunto original se hizo una vez
1783000	1785000	y en el medio se van construyendo
1785000	1787000	estaciones van apareciendo
1787000	1789000	algunas van cambiando de bandera
1789000	1791000	algunas tienen alguna obra
1791000	1793000	una vez por año relevamos los deltas
1793000	1795000	incorporamos
1795000	1797000	y si aparece algún elemento
1797000	1799000	nuevo
1799000	1801000	dentro del set de datos
1801000	1803000	también lo incorporamos por ejemplo
1803000	1805000	este modelo que estuvimos contando
1805000	1807000	no tiene como datos los reviews
1807000	1809000	ni las puntuaciones de google maps
1809000	1811000	a fin de este año
1811000	1813000	cuando terminemos el relevamiento de las estaciones
1813000	1815000	que se construyeron en 2022
1815000	1817000	más lo que pasó en pandemia
1817000	1819000	que eso todavía no estaba relevado
1819000	1821000	vamos a agregarle al nuevo set de datos
1821000	1823000	las puntuaciones promedios
1823000	1825000	y algún dato más
1825000	1827000	que saben de google maps
1827000	1829000	de no solo nuestro sino de todo el resto de las banderas
1829000	1831000	a ver si
1831000	1833000	con ese dato mejoramos algún tipo
1833000	1835000	de surgeador relevante
1835000	1837000	y mejoramos la predicción
1837000	1839000	en cuyo caso después tendremos que ver
1839000	1841000	como lo estimamos
1841000	1843000	cuando vamos a construir una boca nueva
1843000	1845000	podemos tener que si por ejemplo
1845000	1847000	supongamos que
1847000	1849000	el rating promedio de una estación
1849000	1851000	como variable relevante
1851000	1853000	tendríamos que cuando vamos a construir una nueva
1853000	1855000	darle un rating promedio estimado
1855000	1857000	y decir mira para que esta estación venda
1857000	1859000	esto vas a tener que esperar a un nivel de
1859000	1861000	4, 4.5
1861000	1863000	4.3 estrellas
1863000	1865000	perfecto
1865000	1867000	después siguen diciendo
1867000	1869000	muy buena la presentación
1869000	1871000	muy interesante la charla
1871000	1873000	y si sabes
1873000	1875000	si en alguna otra industria
1875000	1877000	están trabajando con algo
1877000	1879000	en este sentido
1879000	1881000	bueno
1881000	1883000	yo les voy a decir lo que es
1883000	1885000	tradicionalmente
1885000	1887000	se usaban estos modelos que comenté
1887000	1889000	básicamente
1889000	1891000	se usaba un modelo que fue desarrollado
1891000	1893000	conceptualmente en la década de 1930
1893000	1895000	que es un modelo gravitacional
1895000	1897000	que hablaba de
1897000	1899000	demandas por distancias
1899000	1901000	que variaban con la inversa del cuadro
1901000	1903000	de la distancia como si fuera la gravitación
1903000	1905000	pero con la inversa del cuadro de la distancia
1905000	1907000	a donde estaba el público consumidor
1907000	1909000	ese modelo
1909000	1911000	una empresa
1911000	1913000	norteamericana
1913000	1915000	que lo aplica
1915000	1917000	vende el servicio para
1917000	1919000	Estados Unidos, para Europa y para América Latina
1919000	1921000	lo estuvo usando hasta hace
1921000	1923000	dos o tres años
1923000	1925000	que empezaron un modelo similar
1925000	1927000	a este pero cuando lo vimos
1927000	1929000	la última vez que teníamos contacto con ellos
1929000	1931000	el modelo de ellos
1931000	1933000	estaba por así decirlo
1933000	1935000	es más avanzado que el nuestro
1935000	1937000	así que la industria entiendo
1937000	1939000	que está yendo en este sentido
1939000	1941000	pero el modelo que tenemos
1941000	1943000	nosotros está bastante en punta
1943000	1945000	muy bien
1945000	1947000	y después si evaluaron
1947000	1949000	hicieron una clase
1949000	1951000	modelos de clasificación pero si evaluaron
1951000	1953000	algún modelo de regresión
1953000	1955000	con intervalos de
1955000	1957000	confianza
1957000	1959000	si, lo hicimos
1959000	1961000	continuo y discreto
1961000	1963000	funcionó para nosotros mucho mejor el discreto
1963000	1965000	nos permite tener justamente
1965000	1967000	esta curva
1967000	1969000	que resulta
1969000	1971000	muy interesante porque
1971000	1973000	claramente se ven donde están
1973000	1975000	los quiebres grandes y uno dice
1975000	1977000	por ahí es por donde va a estar el volumen
1977000	1979000	le vamos a agregar algo más
1979000	1981000	que este modelo hoy no tiene
1981000	1983000	que es en lugar de tener una curva
1983000	1985000	o lo que nuestro próximo
1985000	1987000	desafío es tener una familia de curvas
1987000	1989000	porque estimamos que
1989000	1991000	para cada una de esas barras
1991000	1993000	la incertidumbre no es la misma
1993000	1995000	en función de la cantidad de casos que tengo
1995000	1997000	pero eso
1997000	1999000	lo contaremos en todo caso en las jornadas del año que viene
1999000	2001000	lo vamos a empezar a estar aplicando
2001000	2003000	aplicando a partir de marzo a brinco
2003000	2005000	y después
2005000	2007000	dicen cuánto tiempo le llevó
2007000	2009000	todo este análisis ya me imagino
2009000	2011000	que bueno todo el proceso estuvo en cinco años
2011000	2013000	y me lo recuerdo
2013000	2015000	desde el momento en el que empezamos a tener datos
2015000	2017000	lo suficientemente granulares
2017000	2019000	como para empezar a pensar en algo distinto
2019000	2021000	hasta que tenemos el conjunto
2021000	2023000	relevado de las 3.800 estaciones
2023000	2025000	pasan cinco años
2025000	2027000	después construir todos los modelos
2027000	2029000	calibrarlos, probar
2029000	2031000	la predicción, ponerlo en producción
2031000	2033000	entre 6 y 9 meses
2035000	2037000	bien y acá siempre
2037000	2039000	lo que les gusta preguntar es
2039000	2041000	¿cuáles fueron los problemas más
2041000	2043000	grandes
2043000	2045000	que se encontraron dentro del proceso?
2045000	2047000	el conjunto de datos y dentro de ese
2047000	2049000	los errores
2049000	2051000	los errores tanto
2051000	2053000	en lo que viene de información pública
2053000	2055000	o sea yo conté algo
2055000	2057000	a ver, alguno detalle no lo conté
2057000	2059000	pero los volúmenes que uno usa
2059000	2061000	son los volúmenes que están públicos
2061000	2063000	informados por cada una de las estaciones
2063000	2065000	a la Secretaría de Energía
2065000	2067000	ese conjunto no viene limpio
2067000	2069000	ese conjunto viene con un montón de
2069000	2071000	errores
2071000	2073000	hay que corregirlo
2073000	2075000	hay un montón de reglas eurísticas
2075000	2077000	porque son errores que uno se da cuenta
2077000	2079000	entonces ella directamente aplica ciertas
2079000	2081000	reglas como por ejemplo
2081000	2083000	cargar litros en lugar de metros cúbicos
2083000	2085000	y hay un montón de reglas estadísticas en términos de
2085000	2087000	hay errores que se detectan
2087000	2089000	aplicando series de tiempo diciendo
2089000	2091000	no, si hubiese sido el valor real
2091000	2093000	tendría que haber sido este otro
2093000	2095000	entonces tenemos
2095000	2097000	todo un conjunto muy grande de reglas
2097000	2099000	de corrección para tratar
2099000	2101000	esos volúmenes que están publicados
2101000	2103000	en Secretaría de Energía
2103000	2105000	ese es uno, el otro es
2105000	2107000	cuando uno mira el conjunto de estaciones
2107000	2109000	también que están en ese
2109000	2111000	en ese dataset
2111000	2113000	las estaciones no están bien en términos de
2113000	2115000	cuál es la marca
2115000	2117000	nosotros lo llamamos bandera pero cuál es la marca
2117000	2119000	uno encuentra que dice que es una IPF
2119000	2121000	pero no es una IPF o dice que es una oil
2121000	2123000	pero no es una oil o dice que es una gel
2123000	2125000	pero no es una gel y saber exactamente
2125000	2127000	qué estación es requiere otro proceso
2127000	2129000	que implica mantener un dataset actualizado
2129000	2131000	barriendo información pública
2131000	2133000	información también de Google Maps
2133000	2135000	de cuáles son las estaciones y dónde están
2137000	2139000	otra de las complejidades fue cuando mandamos
2139000	2141000	a relevar las estaciones de servicio
2141000	2143000	venía la información y teníamos que buscar la forma
2143000	2145000	de auditar lo que venía
2145000	2147000	entonces había también cierto
2147000	2149000	conjunto de consistencia de reglas
2149000	2151000	para ver si lo que estaba viendo estaba bien
2151000	2153000	pero de vuelta
2153000	2155000	lo más complejo por lejos
2155000	2157000	es el conjunto de datos
2157000	2159000	lo suficientemente bueno como para que el modelo
2159000	2161000	pueda dar esos resultados
2161000	2163000	bien
2163000	2165000	y para ahí finalizando
2165000	2167000	preguntan si
2167000	2169000	se basan solamente en uno
2169000	2171000	de los modelos o hacen alguna
2171000	2173000	algún tipo de ponderación entre los modelos
2173000	2175000	mencionados
2175000	2177000	nos basamos básicamente
2177000	2179000	el mejor resultado
2179000	2181000	de todos lo obtenemos
2181000	2183000	lo obtenemos hoy ponderando
2183000	2185000	C50 con Random Forest
2185000	2187000	aunque parezca raro
2187000	2189000	porque no esperaría que fueran Exibus
2189000	2191000	o que fueran la HBM
2191000	2193000	que son los algoritmos
2193000	2195000	más avanzados o incluso Cat Boost
2195000	2197000	el mejor resultado lo tenemos
2197000	2199000	haciendo promedios
2199000	2201000	de
2201000	2203000	C50 y Random Forest
2203000	2205000	y haciendo algo
2205000	2207000	promediando algo que no aclaré
2207000	2209000	que es esa partición
2209000	2211000	de mayor y menor
2211000	2213000	la corremos para un lado y para el otro
2213000	2215000	no solamente lo que es más de esto
2215000	2217000	y menos de esto sino la corremos al revés
2217000	2219000	y promedíamos las dos cosas
2219000	2221000	bien y por último
2221000	2223000	si tenés alguna impresión
2223000	2225000	por qué los modelos
2225000	2227000	de redes neuronales
2227000	2229000	no fueron tan buenos
2229000	2231000	como los que terminaron eligiendo
2231000	2233000	si sospechar de algo algún norte
2233000	2235000	puede haber
2235000	2237000	a ver todavía no tengo una
2237000	2239000	una noción
2239000	2241000	del porqué matemático
2241000	2243000	ahora desde el punto de vista empírico
2247000	2249000	toda la experiencia de la gente
2249000	2251000	que ya había trabajado con modelos
2251000	2253000	con datos estructurados nos decía
2253000	2255000	los árboles funcionan mejor
2255000	2257000	las pruebas con otras cosas
2257000	2259000	nos daba que funcionaban mejor
2259000	2261000	cuando uno lee
2261000	2263000	lo que
2263000	2265000	escriben los campeones
2265000	2267000	de las competencias de Kaggle
2267000	2269000	dicen que cuando hay que trabajar
2269000	2271000	en la que vienen conjuntos datos estructurados
2271000	2273000	lo que mejor les funcionan son los árboles
2273000	2275000	entonces de vuelta
2275000	2277000	no te podría decir por qué desde el punto
2277000	2279000	de vista matemático desde el punto de vista empírico
2279000	2281000	para datos estructurados están funcionando
2281000	2283000	mejor los árboles
2283000	2285000	quiero creer que es por el tipo de
2285000	2287000	de estructura de estructura matemática
2287000	2289000	de la data
2289000	2291000	más que
2291000	2293000	más que del algoritmo
2293000	2295000	y si había otra cosa había algo que si
2295000	2297000	queríamos por lo cual si hubieran dado
2297000	2299000	no digo
2299000	2301000	igual
2301000	2303000	tendría que haber dado muchísimo mejor
2303000	2305000	redes neuronales
2305000	2307000	si hubiesen dado igual también nos hubiésemos quedado con árboles
2307000	2309000	árboles nos permitía
2309000	2311000	tener un ranking
2311000	2313000	estimado de la importancia relativa de variables
2313000	2315000	incluso cuando usamos
2315000	2317000	modelos de boosting
2317000	2319000	el ranking no es perfecto es surge de un promedio
2319000	2321000	pero nos permite decir
2321000	2323000	esta variable es mucho más importante
2323000	2325000	que esta otra
2325000	2327000	que los modelos de redes neuronales
2327000	2329000	es imposible
2329000	2331000	por qué
2331000	2333000	más allá de
2333000	2335000	esto tiene otro spin off
2335000	2337000	más allá de la predicción del volumen
2337000	2339000	para cuando tenemos que construir una estación que no existe
2339000	2341000	tener un ranking de variables importantes
2341000	2343000	nos permite si la variable
2343000	2345000	es modificable
2345000	2347000	hay variables que no son modificables por ejemplo
2347000	2349000	si dentro de esa importancia está la cantidad de metros cuadrados
2349000	2351000	que tiene una estación
2351000	2353000	y uno está hablando de una estación de ciudad
2353000	2355000	que tiene dos mil metros cuadrados
2355000	2357000	no va a tener más porque seguramente al lado hay un edificio
2357000	2359000	un negocio
2359000	2361000	pero si la variable fuera
2361000	2363000	por ejemplo
2363000	2365000	tener surtidores de
2365000	2367000	lo que llamo soft tuples
2367000	2369000	de cuatro picos por lado o sea de ocho picos
2369000	2371000	ver sustenar surtidores quadruples que son de dos picos por lado
2371000	2373000	uno tranquilamente lo que puede hacer es
2373000	2375000	cambiar los surtidores para mejorar la venta
2375000	2377000	de volumen
2377000	2379000	esa es otra de las ventajas que nos daba los modelos de árboles
2379000	2381000	bien
2381000	2383000	bueno digo felicitaciones
2383000	2385000	excelente la presentación
2385000	2387000	muchísimas gracias
2387000	2389000	bueno
